  JENDL-4.0 NFY Fm255                                                0         0
 1.78806-13 1.14436-13 4.109200+4 1.000000+0 0.000000+0 0.000000+09936 8454  266
 4.109300+4 0.000000+0 4.55208-11 2.91333-11 4.109300+4 1.000000+09936 8454  267
 1.05393-11 6.74515-12 4.109400+4 0.000000+0 1.805530-9 1.155540-99936 8454  268
 4.109400+4 1.000000+0 1.270330-9 8.13012-10 4.109500+4 0.000000+09936 8454  269
 8.556290-8 5.476020-8 4.109500+4 1.000000+0 1.981010-8 1.267850-89936 8454  270
 4.109600+4 0.000000+0 2.401160-6 1.536740-6 4.109700+4 0.000000+09936 8454  271
 3.200960-5 2.048610-5 4.109700+4 1.000000+0 7.411090-6 4.743090-69936 8454  272
 4.109800+4 0.000000+0 1.865350-4 1.193830-4 4.109800+4 1.000000+09936 8454  273
 5.730150-5 3.667300-5 4.109900+4 0.000000+0 9.745130-4 6.236880-49936 8454  274
 4.109900+4 1.000000+0 2.256260-4 1.444010-4 4.110000+4 0.000000+09936 8454  275
 6.326130-4 4.048720-4 4.110000+4 1.000000+0 2.662240-3 1.703840-39936 8454  276
 4.110100+4 0.000000+0 6.497430-3 4.158360-3 4.110200+4 0.000000+09936 8454  277
 1.941570-3 1.242600-3 4.110200+4 1.000000+0 5.855890-3 3.747770-39936 8454  278
 4.110300+4 0.000000+0 6.263370-3 4.008560-3 4.110400+4 0.000000+09936 8454  279
 8.691890-4 5.562820-4 4.110400+4 1.000000+0 2.621530-3 1.677780-39936 8454  280
 4.110500+4 0.000000+0 1.780530-3 1.139550-3 4.110600+4 0.000000+09936 8454  281
 3.563840-4 2.280860-4 4.110700+4 0.000000+0 4.958690-5 3.173560-59936 8454  282
 4.110800+4 0.000000+0 4.107770-6 2.628970-6 4.110900+4 0.000000+09936 8454  283
 1.984360-7 1.269990-7 4.111000+4 0.000000+0 6.657750-9 4.260960-99936 8454  284
 4.111100+4 0.000000+0 2.92052-11 1.86913-11 4.111200+4 0.000000+09936 8454  285
 1.07676-12 6.89123-13 4.111300+4 0.000000+0 1.73530-13 1.11059-139936 8454  286
 4.111400+4 0.000000+0 0.000000+0 0.000000+0 4.111500+4 0.000000+09936 8454  287
 0.000000+0 0.000000+0 4.209200+4 0.000000+0 0.000000+0 0.000000+09936 8454  288
 4.209300+4 0.000000+0 0.000000+0 0.000000+0 4.209300+4 1.000000+09936 8454  289
 0.000000+0 0.000000+0 4.209400+4 0.000000+0 7.17370-14 4.59117-149936 8454  290
 4.209500+4 0.000000+0 8.87039-12 5.67705-12 4.209600+4 0.000000+09936 8454  291
 7.46145-10 4.77533-10 4.209700+4 0.000000+0 4.286360-8 2.743280-89936 8454  292
 4.209800+4 0.000000+0 9.098600-7 5.823100-7 4.209900+4 0.000000+09936 8454  293
 1.531970-5 9.804660-6 4.210000+4 0.000000+0 1.333730-4 8.535900-59936 8454  294
 4.210100+4 0.000000+0 7.896140-4 5.053520-4 4.210200+4 0.000000+09936 8454  295
 2.766640-3 1.770650-3 4.210300+4 0.000000+0 6.094810-3 3.900680-39936 8454  296
 4.210400+4 0.000000+0 9.544020-3 6.108170-3 4.210500+4 0.000000+09936 8454  297
 1.382220-2 4.423100-3 4.210600+4 0.000000+0 8.523170-3 5.454820-39936 8454  298
 4.210700+4 0.000000+0 3.757340-3 2.404690-3 4.210800+4 0.000000+09936 8454  299
 1.031130-3 6.599220-4 4.210900+4 0.000000+0 1.761670-4 1.127470-49936 8454  300
 4.211000+4 0.000000+0 2.068760-5 1.324010-5 4.211100+4 0.000000+09936 8454  301
 1.279920-6 8.191530-7 4.211200+4 0.000000+0 5.695200-8 3.644930-89936 8454  302
 4.211300+4 0.000000+0 7.604990-9 4.867190-9 4.211400+4 0.000000+09936 8454  303
 2.58968-11 1.65739-11 4.211500+4 0.000000+0 9.70012-13 6.20808-139936 8454  304
 4.211600+4 0.000000+0 0.000000+0 0.000000+0 4.211700+4 0.000000+09936 8454  305
 0.000000+0 0.000000+0 4.309500+4 0.000000+0 0.000000+0 0.000000+09936 8454  306
 4.309500+4 1.000000+0 0.000000+0 0.000000+0 4.309600+4 0.000000+09936 8454  307
 0.000000+0 0.000000+0 4.309600+4 1.000000+0 0.000000+0 0.000000+09936 8454  308
 4.309700+4 0.000000+0 1.47439-12 9.43609-13 4.309700+4 1.000000+09936 8454  309
 3.41361-13 2.18471-13 4.309800+4 0.000000+0 1.37917-10 8.82673-119936 8454  310
 4.309900+4 0.000000+0 6.904650-9 4.418980-9 4.309900+4 1.000000+09936 8454  311
 1.598610-9 1.023110-9 4.310000+4 0.000000+0 2.569840-7 1.644690-79936 8454  312
 4.310100+4 0.000000+0 5.149590-6 3.295740-6 4.310200+4 0.000000+09936 8454  313
 1.162460-5 7.439740-6 4.310200+4 1.000000+0 4.892030-5 3.130890-59936 8454  314
 4.310300+4 0.000000+0 4.127110-4 2.641360-4 4.310400+4 0.000000+09936 8454  315
 1.943280-3 1.243700-3 4.310500+4 0.000000+0 7.832880-3 5.013040-39936 8454  316
 4.310600+4 0.000000+0 1.352210-2 4.327050-3 4.310700+4 0.000000+09936 8454  317
 1.654070-2 5.293000-3 4.310800+4 0.000000+0 1.318310-2 4.218600-39936 8454  318
 4.310900+4 0.000000+0 7.125880-3 4.560570-3 4.311000+4 0.000000+09936 8454  319
 2.708760-3 1.733600-3 4.311100+4 0.000000+0 5.651150-4 3.616740-49936 8454  320
 4.311200+4 0.000000+0 8.697750-5 5.566560-5 4.311300+4 0.000000+09936 8454  321
 8.644490-6 5.532480-6 4.311400+4 0.000000+0 5.020600-7 3.213190-79936 8454  322
 4.311500+4 0.000000+0 2.868870-8 1.836080-8 4.311600+4 0.000000+09936 8454  323
 3.93909-10 2.52102-10 4.311700+4 0.000000+0 3.57706-12 2.28932-129936 8454  324
 4.311800+4 0.000000+0 8.44146-14 5.40253-14 4.311900+4 0.000000+09936 8454  325
 0.000000+0 0.000000+0 4.312000+4 0.000000+0 0.000000+0 0.000000+09936 8454  326
 4.409800+4 0.000000+0 0.000000+0 0.000000+0 4.409900+4 0.000000+09936 8454  327
 1.79590-13 1.14938-13 4.410000+4 0.000000+0 1.96458-11 1.25733-119936 8454  328
 4.410100+4 0.000000+0 1.399020-9 8.95374-10 4.410200+4 0.000000+09936 8454  329
 5.983050-8 3.829150-8 4.410300+4 0.000000+0 1.399020-6 8.953740-79936 8454  330
 4.410400+4 0.000000+0 2.266210-5 1.450380-5 4.410500+4 0.000000+09936 8454  331
 2.906890-4 1.860410-4 4.410600+4 0.000000+0 1.555370-3 9.954360-49936 8454  332
 4.410700+4 0.000000+0 5.424700-3 3.471810-3 4.410800+4 0.000000+09936 8454  333
 1.187610-2 3.800360-3 4.410900+4 0.000000+0 5.282070-3 3.380530-39936 8454  334
 4.410900+4 1.000000+0 1.274550-2 8.157110-3 4.411000+4 0.000000+09936 8454  335
 1.937410-2 6.199700-3 4.411100+4 0.000000+0 1.204450-2 3.854220-39936 8454  336
 4.411200+4 0.000000+0 5.837810-3 3.736190-3 4.411300+4 0.000000+09936 8454  337
 1.914610-3 1.225350-3 4.411400+4 0.000000+0 3.794330-4 2.428370-49936 8454  338
 4.411500+4 0.000000+0 4.832190-5 3.092600-5 4.411600+4 0.000000+09936 8454  339
 3.591820-6 2.298760-6 4.411700+4 0.000000+0 1.567660-7 1.003300-79936 8454  340
 4.411800+4 0.000000+0 4.464870-9 2.857520-9 4.411900+4 0.000000+09936 8454  341
 7.10424-11 4.54672-11 4.412000+4 0.000000+0 5.80445-13 3.71485-139936 8454  342
 4.412100+4 0.000000+0 0.000000+0 0.000000+0 4.412200+4 0.000000+09936 8454  343
 0.000000+0 0.000000+0 4.412300+4 0.000000+0 0.000000+0 0.000000+09936 8454  344
 4.412400+4 0.000000+0 0.000000+0 0.000000+0 4.510000+4 0.000000+09936 8454  345
 0.000000+0 0.000000+0 4.510000+4 1.000000+0 0.000000+0 0.000000+09936 8454  346
 4.510100+4 0.000000+0 0.000000+0 0.000000+0 4.510100+4 1.000000+09936 8454  347
 9.42641-15 6.03292-15 4.510200+4 0.000000+0 6.82344-13 4.36701-139936 8454  348
 4.510200+4 1.000000+0 1.59974-12 1.02384-12 4.510300+4 0.000000+09936 8454  349
 2.56406-11 1.64099-11 4.510300+4 1.000000+0 1.67146-10 1.06974-109936 8454  350
 4.510400+4 0.000000+0 2.843680-9 1.819950-9 4.510400+4 1.000000+09936 8454  351
 8.576710-9 5.489090-9 4.510500+4 0.000000+0 4.419960-7 2.828780-79936 8454  352
 4.510500+4 1.000000+0 6.780330-8 4.339420-8 4.510600+4 0.000000+09936 8454  353
 2.853980-6 1.826550-6 4.510600+4 1.000000+0 6.691110-6 4.282320-69936 8454  354
 4.510700+4 0.000000+0 1.085980-4 6.950250-5 4.510800+4 0.000000+09936 8454  355
 1.839520-4 1.177290-4 4.510800+4 1.000000+0 5.548110-4 3.550790-49936 8454  356
 4.510900+4 0.000000+0 3.384610-3 1.531700-3 4.511000+4 0.000000+09936 8454  357
 1.950480-3 1.248310-3 4.511000+4 1.000000+0 8.208280-3 3.693720-39936 8454  358
 4.511100+4 0.000000+0 1.723650-2 5.515680-3 4.511200+4 0.000000+09936 8454  359
 2.310480-2 7.393560-3 4.511300+4 0.000000+0 2.188720-2 7.003900-39936 8454  360
 4.511400+4 0.000000+0 1.324810-2 4.239390-3 4.511500+4 0.000000+09936 8454  361
 5.432390-3 3.476730-3 4.511600+4 0.000000+0 1.309690-3 8.382030-49936 8454  362
 4.511700+4 0.000000+0 1.970830-4 1.261330-4 4.511800+4 0.000000+09936 8454  363
 1.918940-5 1.228120-5 4.511900+4 0.000000+0 1.091430-6 6.985180-79936 8454  364
 4.512000+4 0.000000+0 3.333840-8 2.133650-8 4.512100+4 0.000000+09936 8454  365
 6.08227-10 3.89265-10 4.512200+4 0.000000+0 2.37139-12 1.51769-129936 8454  366
 4.512300+4 0.000000+0 0.000000+0 0.000000+0 4.512400+4 0.000000+09936 8454  367
 0.000000+0 0.000000+0 4.512500+4 0.000000+0 0.000000+0 0.000000+09936 8454  368
 4.512600+4 0.000000+0 0.000000+0 0.000000+0 4.512700+4 0.000000+09936 8454  369
 0.000000+0 0.000000+0 4.512800+4 0.000000+0 0.000000+0 0.000000+09936 8454  370
 4.610200+4 0.000000+0 0.000000+0 0.000000+0 4.610300+4 0.000000+09936 8454  371
 0.000000+0 0.000000+0 4.610400+4 0.000000+0 2.18287-13 1.39703-139936 8454  372
 4.610500+4 0.000000+0 3.52236-11 2.25430-11 4.610600+4 0.000000+09936 8454  373
 2.430930-9 1.555790-9 4.610700+4 0.000000+0 3.384450-8 2.166040-89936 8454  374
 4.610700+4 1.000000+0 6.369010-8 4.076170-8 4.610800+4 0.000000+09936 8454  375
 2.282090-6 1.460540-6 4.610900+4 0.000000+0 1.250140-5 8.000940-69936 8454  376
 4.610900+4 1.000000+0 2.352580-5 1.505650-5 4.611000+4 0.000000+09936 8454  377
 3.454990-4 2.211190-4 4.611100+4 0.000000+0 6.160450-4 3.942690-49936 8454  378
 4.611100+4 1.000000+0 1.159300-3 7.419540-4 4.611200+4 0.000000+09936 8454  379
 6.820190-3 4.364930-3 4.611300+4 0.000000+0 1.740510-2 5.569630-39936 8454  380
 4.611400+4 0.000000+0 2.942860-2 9.417140-3 4.611500+4 0.000000+09936 8454  381
 3.391650-2 1.085330-2 4.611600+4 0.000000+0 2.351010-2 7.523210-39936 8454  382
 4.611700+4 0.000000+0 1.105130-2 3.536400-3 4.611800+4 0.000000+09936 8454  383
 3.419780-3 2.188650-3 4.611900+4 0.000000+0 6.609130-4 4.229850-49936 8454  384
 4.612000+4 0.000000+0 7.261020-5 4.647050-5 4.612100+4 0.000000+09936 8454  385
 4.861850-6 3.111590-6 4.612200+4 0.000000+0 9.148210-8 5.854850-89936 8454  386
 4.612300+4 0.000000+0 8.91008-10 5.70245-10 4.612400+4 0.000000+09936 8454  387
 0.000000+0 0.000000+0 4.612500+4 0.000000+0 0.000000+0 0.000000+09936 8454  388
 4.612600+4 0.000000+0 0.000000+0 0.000000+0 4.612700+4 0.000000+09936 8454  389
 0.000000+0 0.000000+0 4.612800+4 0.000000+0 0.000000+0 0.000000+09936 8454  390
 4.612900+4 0.000000+0 0.000000+0 0.000000+0 4.613000+4 0.000000+09936 8454  391
 0.000000+0 0.000000+0 4.613100+4 0.000000+0 0.000000+0 0.000000+09936 8454  392
 4.710500+4 0.000000+0 0.000000+0 0.000000+0 4.710500+4 1.000000+09936 8454  393
 0.000000+0 0.000000+0 4.710600+4 0.000000+0 0.000000+0 0.000000+09936 8454  394
 4.710600+4 1.000000+0 1.14069-14 7.30039-15 4.710700+4 0.000000+09936 8454  395
 4.50395-13 2.88253-13 4.710700+4 1.000000+0 2.93603-12 1.87906-129936 8454  396
 4.710800+4 0.000000+0 8.51447-11 5.44927-11 4.710800+4 1.000000+09936 8454  397
 1.99620-10 1.27757-10 4.710900+4 0.000000+0 2.190610-9 1.401990-99936 8454  398
 4.710900+4 1.000000+0 1.428010-8 9.139290-9 4.711000+4 0.000000+09936 8454  399
 1.649500-7 1.055680-7 4.711000+4 1.000000+0 3.867210-7 2.475020-79936 8454  400
 4.711100+4 0.000000+0 1.280050-6 8.192370-7 4.711100+4 1.000000+09936 8454  401
 8.344420-6 5.340420-6 4.711200+4 0.000000+0 1.211890-4 7.756100-59936 8454  402
 4.711300+4 0.000000+0 1.313640-4 8.407310-5 4.711300+4 1.000000+09936 8454  403
 8.563350-4 5.480540-4 4.711400+4 0.000000+0 4.826980-3 3.089270-39936 8454  404
 4.711500+4 0.000000+0 2.077580-3 1.329650-3 4.711500+4 1.000000+09936 8454  405
 1.354330-2 8.667730-3 4.711600+4 0.000000+0 8.620490-3 2.758570-39936 8454  406
 4.711600+4 1.000000+0 2.021060-2 6.467410-3 4.711700+4 0.000000+09936 8454  407
 4.963300-3 1.588260-3 4.711700+4 1.000000+0 3.235480-2 1.035360-29936 8454  408
 4.711800+4 0.000000+0 6.179930-3 1.977580-3 4.711800+4 1.000000+09936 8454  409
 2.600720-2 8.322330-3 4.711900+4 0.000000+0 1.880850-2 6.018710-39936 8454  410
 4.712000+4 0.000000+0 2.806390-3 1.796090-3 4.712000+4 1.000000+09936 8454  411
 3.988750-3 2.552790-3 4.712100+4 0.000000+0 1.564900-3 1.001540-39936 8454  412
 4.712200+4 0.000000+0 1.353970-4 6.127390-5 4.712300+4 0.000000+09936 8454  413
 6.042580-6 3.867250-6 4.712400+4 0.000000+0 1.65699-12 1.06048-129936 8454  414
 4.712500+4 0.000000+0 1.16089-13 7.42970-14 4.712600+4 0.000000+09936 8454  415
 1.06167-14 6.79467-15 4.712700+4 0.000000+0 0.000000+0 0.000000+09936 8454  416
 4.712800+4 0.000000+0 0.000000+0 0.000000+0 4.712900+4 0.000000+09936 8454  417
 2.24654-16 1.43778-16 4.713000+4 0.000000+0 6.13188-10 3.92441-109936 8454  418
 4.713100+4 0.000000+0 5.95422-12 3.81070-12 4.713200+4 0.000000+09936 8454  419
 2.02595-13 1.29661-13 4.713300+4 0.000000+0 0.000000+0 0.000000+09936 8454  420
 4.810800+4 0.000000+0 0.000000+0 0.000000+0 4.810900+4 0.000000+09936 8454  421
 2.85758-13 1.82884-13 4.811000+4 0.000000+0 3.45291-11 2.20985-119936 8454  422
 4.811100+4 0.000000+0 5.03825-10 3.22449-10 4.811100+4 1.000000+09936 8454  423
 1.649270-9 1.055540-9 4.811200+4 0.000000+0 9.574860-8 6.127910-89936 8454  424
 4.811300+4 0.000000+0 6.303620-7 4.034320-7 4.811300+4 1.000000+09936 8454  425
 2.063490-6 1.320640-6 4.811400+4 0.000000+0 4.412370-5 2.823920-59936 8454  426
 4.811500+4 0.000000+0 1.074190-4 6.874860-5 4.811500+4 1.000000+09936 8454  427
 3.516380-4 2.250480-4 4.811600+4 0.000000+0 2.513480-3 1.608620-39936 8454  428
 4.811700+4 0.000000+0 2.199250-3 1.407520-3 4.811700+4 1.000000+09936 8454  429
 7.199260-3 4.607530-3 4.811800+4 0.000000+0 2.185080-2 6.992240-39936 8454  430
 4.811900+4 0.000000+0 1.020910-2 3.266900-3 4.811900+4 1.000000+09936 8454  431
 2.463420-2 7.882930-3 4.812000+4 0.000000+0 3.608110-2 1.154600-29936 8454  432
 4.812100+4 0.000000+0 7.345980-3 4.701430-3 4.812100+4 1.000000+09936 8454  433
 1.772560-2 1.134440-2 4.812200+4 0.000000+0 8.818850-3 5.644060-39936 8454  434
 4.812300+4 0.000000+0 1.664510-3 1.065290-3 4.812400+4 0.000000+09936 8454  435
 5.457170-6 3.492590-6 4.812500+4 0.000000+0 1.071590-6 6.858180-79936 8454  436
 4.812600+4 0.000000+0 2.153100-7 1.377980-7 4.812700+4 0.000000+09936 8454  437
 7.243160-8 4.635620-8 4.812800+4 0.000000+0 2.242400-8 1.435130-89936 8454  438
 4.812900+4 0.000000+0 5.477020-9 3.505290-9 4.813000+4 0.000000+09936 8454  439
 3.780340-6 2.419420-6 4.813100+4 0.000000+0 2.609470-7 1.670060-79936 8454  440
 4.813200+4 0.000000+0 1.071570-8 6.858050-9 4.813300+4 0.000000+09936 8454  441
 7.38038-11 4.72344-11 4.813400+4 0.000000+0 1.58754-12 1.01602-129936 8454  442
 4.813500+4 0.000000+0 1.63626-13 1.04721-13 4.813600+4 0.000000+09936 8454  443
 0.000000+0 0.000000+0 4.911000+4 0.000000+0 0.000000+0 0.000000+09936 8454  444
 4.911000+4 1.000000+0 0.000000+0 0.000000+0 4.911100+4 0.000000+09936 8454  445
 1.19066-14 7.62022-15 4.911100+4 1.000000+0 0.000000+0 0.000000+09936 8454  446
 4.911200+4 0.000000+0 5.59512-13 3.58088-13 4.911200+4 1.000000+09936 8454  447
 2.35461-12 1.50695-12 4.911300+4 0.000000+0 2.39689-10 1.53401-109936 8454  448
 4.911300+4 1.000000+0 5.54944-11 3.55165-11 4.911400+4 0.000000+09936 8454  449
 4.281560-9 2.740200-9 4.911400+4 1.000000+0 1.291350-8 8.264640-99936 8454  450
 4.911500+4 0.000000+0 5.075760-7 3.248490-7 4.911500+4 1.000000+09936 8454  451
 1.175180-7 7.521150-8 4.911600+4 0.000000+0 2.081270-6 1.332010-69936 8454  452
 4.911600+4 1.000000+0 6.277740-6 4.017760-6 4.911600+4 2.000000+09936 8454  453
 2.952230-6 1.889430-6 4.911700+4 0.000000+0 1.132940-4 7.250850-59936 8454  454
 4.911700+4 1.000000+0 2.623070-5 1.678760-5 4.911800+4 0.000000+09936 8454  455
 1.826530-4 1.168980-4 4.911800+4 1.000000+0 5.509370-4 3.526010-49936 8454  456
 4.911800+4 2.000000+0 2.590890-4 1.658180-4 4.911900+4 0.000000+09936 8454  457
 3.836400-3 2.455290-3 4.911900+4 1.000000+0 8.882300-4 5.684670-49936 8454  458
 4.912000+4 0.000000+0 5.870340-3 3.757020-3 4.912000+4 1.000000+09936 8454  459
 1.308150-2 6.140770-3 4.912100+4 0.000000+0 2.252660-2 7.208500-39936 8454  460
 4.912100+4 1.000000+0 5.215520-3 3.337930-3 4.912200+4 0.000000+09936 8454  461
 8.463410-3 5.416560-3 4.912200+4 1.000000+0 3.685600-2 1.787360-29936 8454  462
 4.912300+4 0.000000+0 1.880090-2 6.016280-3 4.912300+4 1.000000+09936 8454  463
 4.352920-3 2.785870-3 4.912400+4 0.000000+0 4.462370-3 2.855920-39936 8454  464
 4.912400+4 1.000000+0 4.021220-3 2.573580-3 4.912500+4 0.000000+09936 8454  465
 3.491590-3 2.234620-3 4.912500+4 1.000000+0 8.083980-4 5.173760-49936 8454  466
 4.912600+4 0.000000+0 9.616350-4 6.154460-4 4.912600+4 1.000000+09936 8454  467
 8.665680-4 5.546030-4 4.912700+4 0.000000+0 9.125910-4 5.840590-49936 8454  468
 4.912700+4 1.000000+0 2.112890-4 1.352250-4 4.912800+4 0.000000+09936 8454  469
 3.358770-4 2.149620-4 4.912800+4 1.000000+0 3.026730-4 1.937110-49936 8454  470
 4.912900+4 0.000000+0 2.726250-4 1.744800-4 4.912900+4 1.000000+09936 8454  471
 6.312000-5 4.039690-5 4.913000+4 0.000000+0 1.262300-3 4.039330-49936 8454  472
 4.913100+4 0.000000+0 1.263700-4 8.087710-5 4.913100+4 1.000000+09936 8454  473
 2.926240-5 1.872800-5 4.913100+4 2.000000+0 6.107700-5 4.886160-59936 8454  474
 4.913200+4 0.000000+0 3.227670-5 2.065710-5 4.913300+4 0.000000+09936 8454  475
 2.182800-6 1.396990-6 4.913400+4 0.000000+0 6.985180-8 4.470520-89936 8454  476
 4.913500+4 0.000000+0 4.839350-9 3.097190-9 4.913600+4 0.000000+09936 8454  477
 1.15097-11 7.36620-12 4.913700+4 0.000000+0 1.50779-13 9.64991-149936 8454  478
 4.913800+4 0.000000+0 0.000000+0 0.000000+0 5.011300+4 0.000000+09936 8454  479
 0.000000+0 0.000000+0 5.011300+4 1.000000+0 0.000000+0 0.000000+09936 8454  480
 5.011400+4 0.000000+0 2.52023-13 1.61294-13 5.011500+4 0.000000+09936 8454  481
 3.32392-11 2.12730-11 5.011600+4 0.000000+0 2.083640-9 1.333530-99936 8454  482
 5.011700+4 0.000000+0 2.129070-8 1.362610-8 5.011700+4 1.000000+09936 8454  483
 6.969530-8 4.460500-8 5.011800+4 0.000000+0 2.172940-6 1.390680-69936 8454  484
 5.011900+4 0.000000+0 8.156420-6 5.220110-6 5.011900+4 1.000000+09936 8454  485
 2.670010-5 1.708800-5 5.012000+4 0.000000+0 3.501330-4 2.240850-49936 8454  486
 5.012100+4 0.000000+0 1.528840-3 9.784600-4 5.012100+4 1.000000+09936 8454  487
 6.335940-4 4.055010-4 5.012200+4 0.000000+0 9.771840-3 6.253980-39936 8454  488
 5.012300+4 0.000000+0 1.592950-2 5.097430-3 5.012300+4 1.000000+09936 8454  489
 6.601630-3 4.225040-3 5.012400+4 0.000000+0 2.929540-2 9.374540-39936 8454  490
 5.012500+4 0.000000+0 1.701040-2 3.912380-3 5.012500+4 1.000000+09936 8454  491
 7.049560-3 4.511720-3 5.012600+4 0.000000+0 2.021130-2 6.467590-39936 8454  492
 5.012700+4 0.000000+0 1.363010-2 4.361640-3 5.012700+4 1.000000+09936 8454  493
 5.648690-3 3.615160-3 5.012800+4 0.000000+0 1.732670-2 7.841160-39936 8454  494
 5.012900+4 0.000000+0 4.865220-3 1.556870-3 5.012900+4 1.000000+09936 8454  495
 1.173960-2 7.513360-3 5.013000+4 0.000000+0 3.618790-3 2.316030-39936 8454  496
 5.013000+4 1.000000+0 8.484190-3 5.429890-3 5.013100+4 0.000000+09936 8454  497
 2.421750-3 1.549920-3 5.013100+4 1.000000+0 5.843610-3 3.739910-39936 8454  498
 5.013200+4 0.000000+0 4.098750-3 2.623200-3 5.013300+4 0.000000+09936 8454  499
 9.609490-4 6.150070-4 5.013400+4 0.000000+0 1.175670-4 7.524320-59936 8454  500
 5.013500+4 0.000000+0 8.151160-6 5.216740-6 5.013600+4 0.000000+09936 8454  501
 2.986570-7 1.911400-7 5.013700+4 0.000000+0 6.607990-9 4.229110-99936 8454  502
 5.013800+4 0.000000+0 8.17584-11 5.23254-11 5.013900+4 0.000000+09936 8454  503
 1.01313-12 6.48400-13 5.014000+4 0.000000+0 0.000000+0 0.000000+09936 8454  504
 5.111600+4 0.000000+0 0.000000+0 0.000000+0 5.111600+4 1.000000+09936 8454  505
 0.000000+0 0.000000+0 5.111700+4 0.000000+0 2.26224-12 1.44784-129936 8454  506
 5.111800+4 0.000000+0 7.78999-11 4.98559-11 5.111800+4 1.000000+09936 8454  507
 1.10720-10 7.08607-11 5.111900+4 0.000000+0 1.081510-8 6.921680-99936 8454  508
 5.112000+4 0.000000+0 1.626840-7 1.041180-7 5.112000+4 1.000000+09936 8454  509
 2.312240-7 1.479830-7 5.112100+4 0.000000+0 8.592570-6 5.499240-69936 8454  510
 5.112200+4 0.000000+0 7.903940-5 5.058520-5 5.112200+4 1.000000+09936 8454  511
 8.948810-5 5.727240-5 5.112300+4 0.000000+0 1.525650-3 9.764210-49936 8454  512
 5.112400+4 0.000000+0 1.906310-4 1.220040-4 5.112400+4 1.000000+09936 8454  513
 3.431350-4 2.196060-4 5.112400+4 2.000000+0 1.722740-4 1.102550-49936 8454  514
 5.112500+4 0.000000+0 1.567030-3 1.002900-3 5.112600+4 0.000000+09936 8454  515
 6.720150-4 4.300890-4 5.112600+4 1.000000+0 1.716360-3 8.187520-49936 8454  516
 5.112700+4 0.000000+0 2.638500-3 1.688630-3 5.112800+4 0.000000+09936 8454  517
 1.313380-3 8.405680-4 5.112800+4 1.000000+0 2.236300-3 1.431240-39936 8454  518
 5.112900+4 0.000000+0 2.126560-3 1.361000-3 5.112900+4 1.000000+09936 8454  519
 2.096540-3 1.677230-3 5.113000+4 0.000000+0 4.034690-3 2.582200-39936 8454  520
 5.113000+4 1.000000+0 6.869870-3 4.396720-3 5.113100+4 0.000000+09936 8454  521
 1.985270-2 6.352840-3 5.113200+4 0.000000+0 1.643190-2 5.258180-39936 8454  522
 5.113200+4 1.000000+0 1.209570-2 3.870630-3 5.113300+4 0.000000+09936 8454  523
 2.047590-2 6.552270-3 5.113400+4 0.000000+0 2.582410-3 1.652740-39936 8454  524
 5.113400+4 1.000000+0 6.054410-3 3.874830-3 5.113500+4 0.000000+09936 8454  525
 2.177540-3 1.393630-3 5.113600+4 0.000000+0 3.006010-4 1.923850-49936 8454  526
 5.113700+4 0.000000+0 2.579760-5 1.651040-5 5.113800+4 0.000000+09936 8454  527
 1.220420-6 7.810710-7 5.113900+4 0.000000+0 2.996380-8 1.917690-89936 8454  528
 5.114000+4 0.000000+0 5.79646-11 3.70974-11 5.114100+4 0.000000+09936 8454  529
 2.49349-12 1.59583-12 5.114200+4 0.000000+0 2.25105-14 1.44067-149936 8454  530
 5.114300+4 0.000000+0 0.000000+0 0.000000+0 5.211900+4 0.000000+09936 8454  531
 6.89985-15 4.41591-15 5.211900+4 1.000000+0 0.000000+0 0.000000+09936 8454  532
 5.212000+4 0.000000+0 1.71653-11 1.09858-11 5.212100+4 0.000000+09936 8454  533
 3.25049-10 2.08032-10 5.212100+4 1.000000+0 1.064050-9 6.80992-109936 8454  534
 5.212200+4 0.000000+0 1.289880-7 8.255220-8 5.212300+4 0.000000+09936 8454  535
 1.211970-6 7.756620-7 5.212300+4 1.000000+0 3.967390-6 2.539130-69936 8454  536
 5.212400+4 0.000000+0 1.438710-8 9.207740-9 5.212500+4 0.000000+09936 8454  537
 1.873670-8 1.199150-8 5.212500+4 1.000000+0 6.133480-8 3.925430-89936 8454  538
 5.212600+4 0.000000+0 2.123330-7 1.358930-7 5.212700+4 0.000000+09936 8454  539
 1.642560-7 1.051240-7 5.212700+4 1.000000+0 3.963450-7 2.536610-79936 8454  540
 5.212800+4 0.000000+0 1.359330-6 8.699730-7 5.212900+4 0.000000+09936 8454  541
 1.279160-6 8.186660-7 5.212900+4 1.000000+0 3.086580-6 1.975400-69936 8454  542
 5.213000+4 0.000000+0 6.782870-4 4.341030-4 5.213100+4 0.000000+09936 8454  543
 1.034650-3 6.621760-4 5.213100+4 1.000000+0 2.496570-3 1.597800-39936 8454  544
 5.213200+4 0.000000+0 1.457590-2 4.664280-3 5.213300+4 0.000000+09936 8454  545
 8.587560-3 5.496040-3 5.213300+4 1.000000+0 2.072150-2 6.630900-39936 8454  546
 5.213400+4 0.000000+0 3.691700-2 1.181350-2 5.213500+4 0.000000+09936 8454  547
 2.942080-2 9.414630-3 5.213600+4 0.000000+0 1.368470-2 4.379110-39936 8454  548
 5.213700+4 0.000000+0 4.189470-3 2.681260-3 5.213800+4 0.000000+09936 8454  549
 7.132520-4 4.564820-4 5.213900+4 0.000000+0 6.739110-5 4.313030-59936 8454  550
